sample_id,exercise_type,form_quality,form_score,num_frames,risk_factors,recommendations,hip_angle_mean,hip_angle_std,knee_angle_mean,knee_angle_std,ankle_angle_mean,ankle_angle_std,back_angle_mean,back_angle_std,shoulder_angle_mean,shoulder_angle_std,landmarks_file,labels_file,elbow_angle_mean,elbow_angle_std,wrist_angle_mean,wrist_angle_std,hip_angle_front_mean,hip_angle_front_std,knee_angle_front_mean,knee_angle_front_std,hip_angle_back_mean,hip_angle_back_std,knee_angle_back_mean,knee_angle_back_std
291,deadlift,good,86.79091165349433,30,,,90.01677868455086,44.92251370144331,120.15043561971734,30.442636321323953,89.7214818320404,2.0506331969426386,5.663938957176134,3.3883228567785126,89.6372861471153,2.1854387634837815,datasets/biomechanics/annotations/sample_000291.npy,datasets/biomechanics/annotations/sample_000291.json,,,,,,,,,,,,
292,deadlift,good,78.63248031634542,30,,,90.05520169940402,45.05444132934107,119.71245623005939,30.468439764179156,90.12394468783266,2.454342767548748,4.715162340015578,3.1056350907881956,90.45277371537992,1.9677649404817739,datasets/biomechanics/annotations/sample_000292.npy,datasets/biomechanics/annotations/sample_000292.json,,,,,,,,,,,,
293,deadlift,good,79.39944721402843,30,,,89.62507001131017,45.29109964468973,119.5737382242863,30.337234424955582,90.08628099004045,1.800296296418829,4.031797402852861,3.597233512489151,90.10171948858111,1.9505350723699908,datasets/biomechanics/annotations/sample_000293.npy,datasets/biomechanics/annotations/sample_000293.json,,,,,,,,,,,,
294,deadlift,good,88.44897403038279,30,,,90.47650460704936,45.28749089867728,120.71517688751742,30.34706347669736,90.02191992499276,2.0654988348325953,5.149197654773391,3.2543842137615666,90.9312899905645,1.8874492606342306,datasets/biomechanics/annotations/sample_000294.npy,datasets/biomechanics/annotations/sample_000294.json,,,,,,,,,,,,
295,deadlift,good,80.44585849415488,30,,,89.63010945817447,45.05467248193589,120.57619353325573,30.634734029893746,90.52017945066498,1.8047200047568606,5.748128615721327,3.645520912957407,90.62413876442507,2.046863976140706,datasets/biomechanics/annotations/sample_000295.npy,datasets/biomechanics/annotations/sample_000295.json,,,,,,,,,,,,
296,deadlift,good,84.32977555031883,30,,,90.36882789884159,45.319211286150086,119.95921516015747,30.195862643602254,89.84714203653294,1.8130648005426984,6.781457767670478,3.4585036617926375,90.13650250277719,2.6487653894315284,datasets/biomechanics/annotations/sample_000296.npy,datasets/biomechanics/annotations/sample_000296.json,,,,,,,,,,,,
297,deadlift,good,85.18194124463679,30,,,90.17802837324635,45.16062035233736,119.44810566261796,30.757846965903337,89.62735312893214,1.465985463866572,3.6174781929236897,3.087720463508661,89.88868780351937,1.9803084767114985,datasets/biomechanics/annotations/sample_000297.npy,datasets/biomechanics/annotations/sample_000297.json,,,,,,,,,,,,
298,deadlift,good,79.79009136352767,30,,,89.98693046218341,45.52453862799461,119.28981977517854,30.165823466994617,89.88289768006176,1.7972445196977118,5.282790753668102,3.7350665430985805,90.09972337068717,2.5353134769383012,datasets/biomechanics/annotations/sample_000298.npy,datasets/biomechanics/annotations/sample_000298.json,,,,,,,,,,,,
299,deadlift,good,83.04584768094819,30,,,90.82866779568376,46.13013078912036,120.0566879895285,29.75725383222413,89.81738029395693,2.002375834046268,4.829022227448402,3.27717972044476,90.14688244139869,1.8902764667192784,datasets/biomechanics/annotations/sample_000299.npy,datasets/biomechanics/annotations/sample_000299.json,,,,,,,,,,,,
300,deadlift,fair,72.16512377823223,30,"moderate_forward_lean,minor_form_deviation",,90.16339071261966,44.914653240346865,120.3247115086968,29.741830642972786,90.01094402339362,2.085977647444741,14.83397855306079,3.846842321295054,89.9921459090713,2.0614197964083814,datasets/biomechanics/annotations/sample_000300.npy,datasets/biomechanics/annotations/sample_000300.json,,,,,,,,,,,,
301,deadlift,fair,63.31620831040121,30,"moderate_forward_lean,minor_form_deviation",,89.85185166680888,45.68422675575601,120.54648748218496,30.370069306009352,90.31161683856787,1.8421872094983638,14.489931484726887,3.044390613569297,89.87217245286551,2.4218203685971487,datasets/biomechanics/annotations/sample_000301.npy,datasets/biomechanics/annotations/sample_000301.json,,,,,,,,,,,,
302,deadlift,fair,64.46752513546924,30,"moderate_forward_lean,minor_form_deviation",,90.44893876662863,45.10859199721392,120.07315252218682,29.992754021998312,89.92634466489929,1.6378464901250003,14.525735285800382,4.230519544801921,89.70419804619388,2.0340908386368373,datasets/biomechanics/annotations/sample_000302.npy,datasets/biomechanics/annotations/sample_000302.json,,,,,,,,,,,,
303,deadlift,fair,69.34010411725043,30,"moderate_forward_lean,minor_form_deviation",,89.8187942230924,45.72031609922358,120.02089400702222,30.702746226421755,89.74658508725017,1.848073625034136,14.098051497812133,3.5101352821559293,90.35633479420557,2.1922973808036175,datasets/biomechanics/annotations/sample_000303.npy,datasets/biomechanics/annotations/sample_000303.json,,,,,,,,,,,,
304,deadlift,fair,72.29583613071792,30,"moderate_forward_lean,minor_form_deviation",,90.00288958374534,45.91394961400542,119.40987663664889,30.073039736160187,89.97886449502373,1.8790565078749912,13.903642434104322,3.396707260975887,90.26479094225263,1.8553183927672166,datasets/biomechanics/annotations/sample_000304.npy,datasets/biomechanics/annotations/sample_000304.json,,,,,,,,,,,,
305,deadlift,fair,61.385802784595946,30,"moderate_forward_lean,minor_form_deviation",,89.75945474735865,44.3738879556874,119.96730099976307,29.620827190893632,89.84114451708584,2.0611701722381905,15.656608437234997,3.453020495046512,90.25265928291444,1.8391065142423675,datasets/biomechanics/annotations/sample_000305.npy,datasets/biomechanics/annotations/sample_000305.json,,,,,,,,,,,,
306,deadlift,fair,70.29442754174983,30,"moderate_forward_lean,minor_form_deviation",,90.40975803947791,45.070426763689866,119.86028461037901,30.696584025228418,89.93637906676048,1.9964641125386777,15.042154471225883,3.1206776909896234,89.488067326539,2.1020348409694787,datasets/biomechanics/annotations/sample_000306.npy,datasets/biomechanics/annotations/sample_000306.json,,,,,,,,,,,,
307,deadlift,fair,67.68359706797663,30,"moderate_forward_lean,minor_form_deviation",,90.15270099781686,45.73033088802921,119.65306530687714,29.797120888321277,91.32634111830008,2.104377548120622,14.402835590935808,3.660154512359452,90.321637281989,1.8624326961325826,datasets/biomechanics/annotations/sample_000307.npy,datasets/biomechanics/annotations/sample_000307.json,,,,,,,,,,,,
308,deadlift,fair,73.5343133806803,30,"moderate_forward_lean,minor_form_deviation",,90.08980479360876,44.84238116539109,119.8774052840015,30.59269362570735,90.84287416413842,2.2799081486375434,15.327877088946044,3.4856177314819234,90.48174169805006,1.847738846366726,datasets/biomechanics/annotations/sample_000308.npy,datasets/biomechanics/annotations/sample_000308.json,,,,,,,,,,,,
309,deadlift,fair,67.10586911496065,30,"moderate_forward_lean,minor_form_deviation",,90.20899053430291,44.87363914495469,120.14138014957851,30.662922480642436,89.49310964302605,1.7485186309447622,14.302548240817664,4.044159765691487,89.92823470337478,1.3332935938310124,datasets/biomechanics/annotations/sample_000309.npy,datasets/biomechanics/annotations/sample_000309.json,,,,,,,,,,,,
310,deadlift,fair,66.08154468075185,30,"moderate_forward_lean,minor_form_deviation",,89.84366276874556,44.97664924774401,120.28285150058599,30.04629617302129,89.43952408614749,1.5372467581412483,16.213895931768366,2.9243254131052754,89.41987857444796,1.410726297192324,datasets/biomechanics/annotations/sample_000310.npy,datasets/biomechanics/annotations/sample_000310.json,,,,,,,,,,,,
311,deadlift,fair,71.36252250059954,30,"moderate_forward_lean,minor_form_deviation",,90.29511106555431,45.89981008148899,119.3470714379087,30.40069780739289,89.96525566921233,1.4629293402475991,14.778575457470444,3.4985164034675815,90.29315988397393,1.7981534932438357,datasets/biomechanics/annotations/sample_000311.npy,datasets/biomechanics/annotations/sample_000311.json,,,,,,,,,,,,
312,deadlift,fair,69.05502698634972,30,"moderate_forward_lean,minor_form_deviation",,90.14929491546617,45.274255243071195,120.63049633813236,30.34867402127024,89.51599079107876,2.062541576586665,14.922081957961677,2.951112940287674,90.4396754342471,1.92471887552165,datasets/biomechanics/annotations/sample_000312.npy,datasets/biomechanics/annotations/sample_000312.json,,,,,,,,,,,,
313,deadlift,fair,73.20036599639957,30,"moderate_forward_lean,minor_form_deviation",,90.05106060739601,44.927760916039965,119.72820112659315,29.388933641729487,89.77355826741287,1.8172196984395508,16.180301198086365,3.434583670352664,90.12705435818785,1.557835714737003,datasets/biomechanics/annotations/sample_000313.npy,datasets/biomechanics/annotations/sample_000313.json,,,,,,,,,,,,
314,deadlift,fair,73.41598733616613,30,"moderate_forward_lean,minor_form_deviation",,89.91848592496925,45.99455795649635,119.30922009231742,30.321140917630444,90.2775723419361,1.3292339761303977,14.94320512413417,3.3761732188827356,89.7561091854183,1.7640307194052742,datasets/biomechanics/annotations/sample_000314.npy,datasets/biomechanics/annotations/sample_000314.json,,,,,,,,,,,,
315,deadlift,fair,68.95258674262455,30,"moderate_forward_lean,minor_form_deviation",,89.56148434246593,45.04796919550794,120.28012981214013,29.249275238471665,90.41993461518385,1.7193657062954044,14.685307666335015,3.139308977447562,90.00928747572694,2.2334894998317525,datasets/biomechanics/annotations/sample_000315.npy,datasets/biomechanics/annotations/sample_000315.json,,,,,,,,,,,,
316,deadlift,fair,60.85113930803944,30,"moderate_forward_lean,minor_form_deviation",,90.24928952051799,45.23898838037093,120.33841991178974,30.547710267603346,90.00142527185042,1.6613928439674648,14.433810099435071,2.9712992043609554,89.89895986672309,2.041361131139964,datasets/biomechanics/annotations/sample_000316.npy,datasets/biomechanics/annotations/sample_000316.json,,,,,,,,,,,,
317,deadlift,fair,72.46639374349972,30,"moderate_forward_lean,minor_form_deviation",,89.85251347545041,44.77989954893001,119.82631141452316,30.278847130030535,89.82133190068917,2.0224897464001517,15.17730694626426,3.61514106890911,90.39886221019883,2.243795285256351,datasets/biomechanics/annotations/sample_000317.npy,datasets/biomechanics/annotations/sample_000317.json,,,,,,,,,,,,
318,deadlift,fair,69.43571544137173,30,"moderate_forward_lean,minor_form_deviation",,89.91852843754437,45.7379036713361,119.73505316673209,30.729151896741744,89.9608817824532,1.5487086554407221,14.315800007424562,3.625615070027245,89.7840980916413,1.8690575925297253,datasets/biomechanics/annotations/sample_000318.npy,datasets/biomechanics/annotations/sample_000318.json,,,,,,,,,,,,
319,deadlift,fair,71.8308531694332,30,"moderate_forward_lean,minor_form_deviation",,90.32722659529767,45.144442069595286,119.32646431010374,29.96873779263588,90.7246474608571,2.0478900779521614,15.037797422187058,3.589358595495432,89.52445747860052,1.8132368529077416,datasets/biomechanics/annotations/sample_000319.npy,datasets/biomechanics/annotations/sample_000319.json,,,,,,,,,,,,
320,deadlift,fair,65.3366991981736,30,"moderate_forward_lean,minor_form_deviation",,89.55244145170337,45.44583612633729,119.70719838735742,30.26692526681848,89.91228514764049,1.6794842908297154,14.85343197847538,2.88636103808599,90.14146110202485,1.891443708599575,datasets/biomechanics/annotations/sample_000320.npy,datasets/biomechanics/annotations/sample_000320.json,,,,,,,,,,,,
321,deadlift,fair,73.7815275952008,30,"moderate_forward_lean,minor_form_deviation",,90.23398205564546,45.53975283719235,119.82413675347934,29.981933418069012,90.09011963553462,2.181734452390667,14.375169867334128,3.6981045822975145,89.85373203927124,1.687842420834174,datasets/biomechanics/annotations/sample_000321.npy,datasets/biomechanics/annotations/sample_000321.json,,,,,,,,,,,,
322,deadlift,fair,63.31273283811151,30,"moderate_forward_lean,minor_form_deviation",,89.93172132854073,45.90032630808732,119.98993000712014,29.795659547651244,90.24546832082989,1.9250853931115677,15.036672557693105,3.12482317008878,89.88801951762034,1.9629139911395215,datasets/biomechanics/annotations/sample_000322.npy,datasets/biomechanics/annotations/sample_000322.json,,,,,,,,,,,,
323,deadlift,fair,63.26505810950706,30,"moderate_forward_lean,minor_form_deviation",,89.63367397059397,45.05099528424925,120.01057727598113,30.02633023069781,90.52494358176862,2.0602187757649615,14.434013468534395,3.3744019885526453,90.3746634088339,1.9106176966391837,datasets/biomechanics/annotations/sample_000323.npy,datasets/biomechanics/annotations/sample_000323.json,,,,,,,,,,,,
324,deadlift,fair,64.10701914710306,30,"moderate_forward_lean,minor_form_deviation",,90.52654270752977,45.2227060986952,120.2865139964703,30.133602183146202,90.0395027899263,1.8421165499919543,14.926368939131242,3.5312382403205365,89.73735572724814,2.059730422718195,datasets/biomechanics/annotations/sample_000324.npy,datasets/biomechanics/annotations/sample_000324.json,,,,,,,,,,,,
325,deadlift,fair,73.88165992930183,30,"moderate_forward_lean,minor_form_deviation",,90.31794361583268,45.189197724001716,119.4751549671961,30.66674589545615,90.21376602426852,2.251827799924202,14.847371316125367,3.7130434855196484,90.51737749529465,1.5675060525571258,datasets/biomechanics/annotations/sample_000325.npy,datasets/biomechanics/annotations/sample_000325.json,,,,,,,,,,,,
326,deadlift,fair,72.28684628598374,30,"moderate_forward_lean,minor_form_deviation",,90.05413172276675,45.34552943890748,120.39792240324547,30.565034011923526,90.05011632046954,2.1745769579757805,15.577799411899623,3.505377764777275,89.46918522697817,1.695609718804229,datasets/biomechanics/annotations/sample_000326.npy,datasets/biomechanics/annotations/sample_000326.json,,,,,,,,,,,,
327,deadlift,fair,65.49854666224755,30,"moderate_forward_lean,minor_form_deviation",,90.27053962211407,45.19495659780631,119.86384311728683,29.455215942386193,89.69118987292535,1.7994479831996162,14.83611320188859,2.9134314482172465,89.82638596125898,1.8310046095046217,datasets/biomechanics/annotations/sample_000327.npy,datasets/biomechanics/annotations/sample_000327.json,,,,,,,,,,,,
328,deadlift,fair,69.92717512390355,30,"moderate_forward_lean,minor_form_deviation",,89.96291549788786,45.26806795706946,119.8951694218653,30.496760194259863,90.32226450716153,2.307205590533645,15.544987834057943,3.6674862706652416,90.03968899205636,2.061689668766834,datasets/biomechanics/annotations/sample_000328.npy,datasets/biomechanics/annotations/sample_000328.json,,,,,,,,,,,,
329,deadlift,fair,73.63567001896106,30,"moderate_forward_lean,minor_form_deviation",,89.93604671273398,45.345680965742226,119.4550997467172,29.755565408976285,90.04109218081645,1.9322317849831636,15.042719612177281,2.704760410106355,90.32479253404641,1.814002857200601,datasets/biomechanics/annotations/sample_000329.npy,datasets/biomechanics/annotations/sample_000329.json,,,,,,,,,,,,
330,deadlift,fair,63.42103069090269,30,"moderate_forward_lean,minor_form_deviation",,90.4083902710207,45.21152982477213,120.29599668557347,30.555207947451304,89.75577159956835,2.213185084522096,13.906039235306292,3.5590031208951602,90.62607262526134,2.059643163306901,datasets/biomechanics/annotations/sample_000330.npy,datasets/biomechanics/annotations/sample_000330.json,,,,,,,,,,,,
331,deadlift,fair,60.57527213963408,30,"moderate_forward_lean,minor_form_deviation",,90.45322430887194,45.149133960162025,119.4952650838375,29.617095832707736,90.18265370936551,2.22449623574344,14.917132582743777,3.3061627040016233,89.05239136177755,2.142736398457378,datasets/biomechanics/annotations/sample_000331.npy,datasets/biomechanics/annotations/sample_000331.json,,,,,,,,,,,,
332,deadlift,fair,66.7891412468769,30,"moderate_forward_lean,minor_form_deviation",,89.9814402165115,45.50062738480126,119.56474665286353,30.222014951204287,90.47612366129307,1.5167260495780914,14.869414161305931,3.8179452097803943,90.32295707977218,1.8550741093901117,datasets/biomechanics/annotations/sample_000332.npy,datasets/biomechanics/annotations/sample_000332.json,,,,,,,,,,,,
333,deadlift,fair,66.20520272899726,30,"moderate_forward_lean,minor_form_deviation",,89.57483854043781,45.38465257238847,120.35520242146052,30.2851812854328,90.03070603166732,2.2208189699725946,15.90274862504469,3.3116587274991547,90.10675404648813,1.9512580440947427,datasets/biomechanics/annotations/sample_000333.npy,datasets/biomechanics/annotations/sample_000333.json,,,,,,,,,,,,
334,deadlift,fair,62.92366057957005,30,"moderate_forward_lean,minor_form_deviation",,89.76980393322974,45.628072483516746,120.19480566900434,30.766158741785304,90.24133270685545,1.77845064136829,14.64907228176993,3.7337853384671376,89.72773369826231,2.0398637417184724,datasets/biomechanics/annotations/sample_000334.npy,datasets/biomechanics/annotations/sample_000334.json,,,,,,,,,,,,
335,deadlift,fair,61.4807298289975,30,"moderate_forward_lean,minor_form_deviation",,90.12310683516792,44.87923416297035,119.94513473350045,30.179976761109497,90.08359033613247,2.0777610372506965,15.233470429476565,3.4371379869559777,90.0904918259342,1.8168561558914982,datasets/biomechanics/annotations/sample_000335.npy,datasets/biomechanics/annotations/sample_000335.json,,,,,,,,,,,,
336,deadlift,fair,62.06264752719099,30,"moderate_forward_lean,minor_form_deviation",,89.84239310449404,44.81388526636881,120.0447791545388,30.229026945473603,89.98050702183436,2.3435146571706293,14.477863798451882,2.8344958957004565,89.80467279754865,2.4091699051144095,datasets/biomechanics/annotations/sample_000336.npy,datasets/biomechanics/annotations/sample_000336.json,,,,,,,,,,,,
337,deadlift,fair,69.17837031977437,30,"moderate_forward_lean,minor_form_deviation",,89.63896157428553,45.47795681226297,119.8387864729016,29.50145030841526,90.17780306595405,1.8778949150224507,14.490932393157527,3.4355594506964247,90.14328532087714,1.9288449569381276,datasets/biomechanics/annotations/sample_000337.npy,datasets/biomechanics/annotations/sample_000337.json,,,,,,,,,,,,
338,deadlift,fair,69.24207050916603,30,"moderate_forward_lean,minor_form_deviation",,89.54068896993098,44.85617239831891,119.3689265656379,29.682633172541045,89.52978332506284,1.7029116636159025,15.686551674598261,2.864006970534033,88.86874927559671,2.045005724768907,datasets/biomechanics/annotations/sample_000338.npy,datasets/biomechanics/annotations/sample_000338.json,,,,,,,,,,,,
339,deadlift,fair,73.76899966555033,30,"moderate_forward_lean,minor_form_deviation",,89.46030753545142,45.6886218641744,119.8922235060937,30.689312891305416,89.8598493943288,1.7484097324969772,14.56195932293478,3.4051203418297216,90.01413784307697,1.3302922638250132,datasets/biomechanics/annotations/sample_000339.npy,datasets/biomechanics/annotations/sample_000339.json,,,,,,,,,,,,
340,deadlift,fair,72.76693405189319,30,"moderate_forward_lean,minor_form_deviation",,90.6666567464959,45.651049635296864,120.42660377415987,30.02035384502151,89.29238536660594,1.8826348406760731,15.093937678405592,3.840288811172371,90.5310286586209,1.8510236721447402,datasets/biomechanics/annotations/sample_000340.npy,datasets/biomechanics/annotations/sample_000340.json,,,,,,,,,,,,
341,deadlift,fair,73.62165147065109,30,"moderate_forward_lean,minor_form_deviation",,90.01970318549888,44.9162010277764,120.26316598180546,30.625282305389028,90.02848460164996,2.458213019451461,13.99868945415035,3.4890571281773934,90.18091304857103,1.7576986024579724,datasets/biomechanics/annotations/sample_000341.npy,datasets/biomechanics/annotations/sample_000341.json,,,,,,,,,,,,
342,deadlift,fair,62.46535487530151,30,"moderate_forward_lean,minor_form_deviation",,90.32498382373423,45.58019159413131,120.41057170102987,29.896686408126023,90.27411621448695,1.907810176970447,15.191392152253929,3.553754785008938,89.83748931858689,1.4347748389804307,datasets/biomechanics/annotations/sample_000342.npy,datasets/biomechanics/annotations/sample_000342.json,,,,,,,,,,,,
343,deadlift,fair,72.4253830363149,30,"moderate_forward_lean,minor_form_deviation",,91.11408240452398,45.246044784419645,119.75208925904842,30.111848104662535,90.37587595265714,1.526006735281911,15.194989423659722,3.3654549264548645,90.52461580895891,1.870867033275353,datasets/biomechanics/annotations/sample_000343.npy,datasets/biomechanics/annotations/sample_000343.json,,,,,,,,,,,,
344,deadlift,fair,66.71277415876554,30,"moderate_forward_lean,minor_form_deviation",,90.69077155940387,45.218057186338704,119.97645004096694,29.981818485005718,90.11043031286168,1.2152326995255784,14.687672765646559,3.59433927379207,89.91623934494756,2.1801172053060447,datasets/biomechanics/annotations/sample_000344.npy,datasets/biomechanics/annotations/sample_000344.json,,,,,,,,,,,,
345,deadlift,fair,69.7416922381248,30,"moderate_forward_lean,minor_form_deviation",,89.35968194254475,45.614829863422,120.05581914463451,30.29341781941604,90.34715911653299,2.4226309401888066,16.14371713299899,3.402060958446285,89.87663694533495,1.8360147958554716,datasets/biomechanics/annotations/sample_000345.npy,datasets/biomechanics/annotations/sample_000345.json,,,,,,,,,,,,
346,deadlift,fair,61.48048579344942,30,"moderate_forward_lean,minor_form_deviation",,90.2954054004936,44.75417258645877,119.83471243119165,30.063609558451727,89.96413705756926,2.180841895910868,15.371358154529657,2.859990589937445,90.32690683366147,2.0114362308245326,datasets/biomechanics/annotations/sample_000346.npy,datasets/biomechanics/annotations/sample_000346.json,,,,,,,,,,,,
347,deadlift,fair,72.84448284000311,30,"moderate_forward_lean,minor_form_deviation",,90.19531274380964,45.25930058783922,120.12918095320083,30.354105308199788,90.47581269920381,2.04155533611507,14.668700156785885,3.458606375553191,89.89417287286531,1.7042661698438026,datasets/biomechanics/annotations/sample_000347.npy,datasets/biomechanics/annotations/sample_000347.json,,,,,,,,,,,,
348,deadlift,fair,72.97737086300212,30,"moderate_forward_lean,minor_form_deviation",,89.61283026542445,44.86191419130207,119.70857405124977,30.383551444029283,90.15431378799914,1.8839586325827222,15.115835104216258,3.292303900541664,89.55601229027383,1.9689860687142566,datasets/biomechanics/annotations/sample_000348.npy,datasets/biomechanics/annotations/sample_000348.json,,,,,,,,,,,,
349,deadlift,fair,67.89274096361063,30,"moderate_forward_lean,minor_form_deviation",,89.95286840266486,45.392588434665655,120.2792074917331,29.99252961803334,90.42599220833834,1.9911512159619804,15.318585449913758,3.527561063953179,89.66936764282396,1.931601747902744,datasets/biomechanics/annotations/sample_000349.npy,datasets/biomechanics/annotations/sample_000349.json,,,,,,,,,,,,
350,deadlift,poor,35.84201525310206,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.61002868521057,45.30873290545879,120.11895705179668,29.71307890282899,89.37783187877946,2.0343205942260805,28.820414914010055,6.408098281354974,90.25505565377935,1.4183446051325221,datasets/biomechanics/annotations/sample_000350.npy,datasets/biomechanics/annotations/sample_000350.json,,,,,,,,,,,,
351,deadlift,poor,44.03901937334024,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.82623928566554,44.84196550139122,120.23993296241423,30.235178810472743,89.14991524871257,2.0484027150255333,30.19864628615209,6.289848906791518,90.03532351747366,1.9961405619621542,datasets/biomechanics/annotations/sample_000351.npy,datasets/biomechanics/annotations/sample_000351.json,,,,,,,,,,,,
352,deadlift,poor,48.57554547624569,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.86136402127735,45.63691331933816,120.76330641210926,30.361339799449873,90.77487695293502,2.294922074912048,32.1053132696102,5.19531236179993,89.60879404026949,1.9582591955095507,datasets/biomechanics/annotations/sample_000352.npy,datasets/biomechanics/annotations/sample_000352.json,,,,,,,,,,,,
353,deadlift,poor,48.13990801653142,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,90.09433148682774,45.177562436707326,120.33590831209042,29.980932400621697,89.97967992598565,1.7414788210401229,29.86559076897667,6.283418576678256,89.7478397609358,2.0901997920698223,datasets/biomechanics/annotations/sample_000353.npy,datasets/biomechanics/annotations/sample_000353.json,,,,,,,,,,,,
354,deadlift,poor,42.22744595187671,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,90.15109483582292,45.28809792025635,119.5852770079148,30.467171694612652,89.90881710275353,2.34946934268595,30.58480085330674,5.978491772936023,89.56070942807135,1.465980557709601,datasets/biomechanics/annotations/sample_000354.npy,datasets/biomechanics/annotations/sample_000354.json,,,,,,,,,,,,
355,deadlift,poor,58.10783487772004,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,90.04758035368248,45.54811341713914,120.10236470191879,30.307756389302412,89.8327879756861,1.5652587069479766,30.34730936669247,6.918084309012065,89.8715203289069,2.2918568999554116,datasets/biomechanics/annotations/sample_000355.npy,datasets/biomechanics/annotations/sample_000355.json,,,,,,,,,,,,
356,deadlift,poor,39.73831198875723,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.54736411543648,45.352065273344785,119.34825372603082,30.672224608759926,90.51445368397971,1.957660708141517,29.60412673115459,6.9161244607187395,90.07869953575398,2.0205738346857722,datasets/biomechanics/annotations/sample_000356.npy,datasets/biomechanics/annotations/sample_000356.json,,,,,,,,,,,,
357,deadlift,poor,49.40403778115779,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,90.20997730867569,45.25284903263003,120.30060067690896,30.900747781441176,90.10104422510464,1.9082015153029823,30.543265216062903,7.397146995657665,89.56222544606177,1.9686818376763988,datasets/biomechanics/annotations/sample_000357.npy,datasets/biomechanics/annotations/sample_000357.json,,,,,,,,,,,,
358,deadlift,poor,44.17599443803937,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.88950950734385,45.078137717750884,120.08889303293304,30.061921589027406,90.20017302309044,2.0708247715194767,30.838793666814162,6.315973161922041,89.64784166641529,1.1664416449327666,datasets/biomechanics/annotations/sample_000358.npy,datasets/biomechanics/annotations/sample_000358.json,,,,,,,,,,,,
359,deadlift,poor,41.944070605535686,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.2754902174386,45.85811420821375,119.83950245611496,30.497280408954833,90.03620386603413,1.8643623164207526,28.328961116779272,5.444780415741969,90.63781583107706,2.0731946247218396,datasets/biomechanics/annotations/sample_000359.npy,datasets/biomechanics/annotations/sample_000359.json,,,,,,,,,,,,
360,deadlift,poor,39.11951180278644,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,90.31445907497802,44.83220889031063,119.43441817218023,30.568567999788222,89.5159487493679,1.8677383215160688,29.324012989437207,6.588973625094052,90.17015662677285,1.9875724821502747,datasets/biomechanics/annotations/sample_000360.npy,datasets/biomechanics/annotations/sample_000360.json,,,,,,,,,,,,
361,deadlift,poor,52.679463712297256,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,90.19420289230257,45.32861002930261,119.85329445834648,30.232707463494886,89.9040493277458,1.8171814226360368,30.583307287793733,5.558513954896194,90.44796032364711,1.8160535442241943,datasets/biomechanics/annotations/sample_000361.npy,datasets/biomechanics/annotations/sample_000361.json,,,,,,,,,,,,
362,deadlift,poor,44.68458305661154,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.70455544533152,44.90187544666292,120.10292869335596,30.420774471418355,89.84200944381016,1.9623427622320129,31.11995909927547,5.802373625936828,89.8666322036656,1.88871226928445,datasets/biomechanics/annotations/sample_000362.npy,datasets/biomechanics/annotations/sample_000362.json,,,,,,,,,,,,
363,deadlift,poor,48.13163095052546,30,"excessive_forward_lean,knee_valgus,insufficient_depth",Keep your chest up and maintain a neutral spine|Push your knees outward to prevent inward collapse|Descend until thighs are parallel to the ground,89.68291119978763,45.66200363510013,119.22350357003315,30.37672690412631,89.68665200494884,1.9456607716514018,30.271102621268742,5.9311106952092745,90.43145084374335,1.637990630335694,datasets/biomechanics/annotations/sample_000363.npy,datasets/biomechanics/annotations/sample_000363.json,,,,,,,,,,,,
